Found|_ZN12ItemInstance8_setItemEi|modscript.cpp|1275
NoFound|_ZTV12CreativeMode|modscript.cpp|1321
NoFound|_ZTV12SurvivalMode|modscript.cpp|1330
Found|_ZN8GameMode6attackER6PlayerR6Entity|modscript.cpp|1337
Found|_ZN8GameMode4tickEv|modscript.cpp|1341
NoFound|_ZN8GameMode10initPlayerEP6Player|modscript.cpp|1345
NoFound|_ZTV15MinecraftClient|modscript.cpp|1350
NoFound|_ZTV5Level|modscript.cpp|1351
NoFound|_ZTV15MinecraftClient|modscript.cpp|1353
Found|_ZN15MinecraftClient20onClientStartedLevelESt10unique_ptrI5LevelSt14default_deleteIS1_EES0_I11LocalPlayerS2_IS5_EE|modscript.cpp|1354
Found|_ZN15MinecraftClient16startLocalServerESsSs13LevelSettings|modscript.cpp|1360
Found|_ZN8GameMode12destroyBlockER6Player8BlockPosa|modscript.cpp|1364
NoFound|_ZN12SurvivalMode17startDestroyBlockEP6Playeriiia|modscript.cpp|1368
NoFound|_ZN12CreativeMode17startDestroyBlockEP6Playeriiia|modscript.cpp|1382
Found|_ZN13LevelRenderer6getFovEfb|modscript.cpp|1385
Found|_ZN6Player14getCarriedItemEv|modscript.cpp|1396
NoFound|_ZN10MobFactory16getStaticTestMobEiP5Level|modscript.cpp|1397
NoFound|_ZN12NinecraftApp15onGraphicsResetEv|modscript.cpp|1399
Found|_ZN11LocalPlayer6hurtToEi|modscript.cpp|1401
Found|_ZN6Entity6removeEv|modscript.cpp|1402
Found|_ZN6Entity9setOnFireEi|modscript.cpp|1403
Found|_ZNK16FillingContainer7getItemEi|modscript.cpp|1405
NoFound|_ZTV9PigZombie|modscript.cpp|1408
Found|_ZN9AgableMob6setAgeEi|modscript.cpp|1411
Found|_ZN15MinecraftClient11setGameModeE8GameType|modscript.cpp|1413
Found|_ZNK3Mob8getArmorE9ArmorSlot|modscript.cpp|1415
NoFound|_ZN9Inventory25clearInventoryWithDefaultEv|modscript.cpp|1416
NoFound|_ZN9InventoryC1EP6Player|modscript.cpp|1418
NoFound|_ZN9InventoryD1Ev|modscript.cpp|1419
Found|_ZN16FillingContainer11replaceSlotEiR12ItemInstance|modscript.cpp|1434
Found|_ZN13LevelRenderer10allChangedEv|modscript.cpp|1435
Found|_ZN16FillingContainer14removeResourceERK12ItemInstanceb|modscript.cpp|1437
Found|_ZNK9Inventory15getSelectedSlotEv|modscript.cpp|1439
Found|_ZN9Inventory10selectSlotEi|modscript.cpp|1441
Found|_ZN9AgableMob6getAgeEv|modscript.cpp|1443
Found|_ZN19HumanoidMobRenderer12prepareArmorER3Mob9ArmorSlotf|modscript_cape.cpp|106
Found|_ZN12ItemInstance11isArmorItemEPKS_|modscript_cape.cpp|110
NoFound|_ZTV11BatRenderer|modscript_nextgen.cpp|98
NoFound|_ZTV11MobRenderer|modscript_nextgen.cpp|99
NoFound|_ZTV11PigRenderer|modscript_nextgen.cpp|100
NoFound|_ZTV12WolfRenderer|modscript_nextgen.cpp|101
NoFound|_ZTV13BlazeRenderer|modscript_nextgen.cpp|102
NoFound|_ZTV13GhastRenderer|modscript_nextgen.cpp|103
NoFound|_ZTV13SheepRenderer|modscript_nextgen.cpp|104
NoFound|_ZTV13SlimeRenderer|modscript_nextgen.cpp|105
NoFound|_ZTV13SquidRenderer|modscript_nextgen.cpp|106
NoFound|_ZTV13WitchRenderer|modscript_nextgen.cpp|107
NoFound|_ZTV14OcelotRenderer|modscript_nextgen.cpp|108
NoFound|_ZTV14RabbitRenderer|modscript_nextgen.cpp|109
NoFound|_ZTV14SpiderRenderer|modscript_nextgen.cpp|110
NoFound|_ZTV15ChickenRenderer|modscript_nextgen.cpp|111
NoFound|_ZTV15CreeperRenderer|modscript_nextgen.cpp|112
NoFound|_ZTV16EnderManRenderer|modscript_nextgen.cpp|113
NoFound|_ZTV16SkeletonRenderer|modscript_nextgen.cpp|114
NoFound|_ZTV16VillagerRenderer|modscript_nextgen.cpp|115
NoFound|_ZTV17IronGolemRenderer|modscript_nextgen.cpp|116
NoFound|_ZTV17LavaSlimeRenderer|modscript_nextgen.cpp|117
NoFound|_ZTV17SnowGolemRenderer|modscript_nextgen.cpp|118
NoFound|_ZTV18SilverfishRenderer|modscript_nextgen.cpp|119
